CustomerID,Recency,Frequency,Monetary,Monetary_log,Frequency_log,Cluster
13709.0,4,13,6328.05,8.752905424886302,2.6390573296152584,3
13710.0,32,1,180.48,5.201145454795763,0.6931471805599453,2
13711.0,219,2,252.06,5.5336266147611175,1.0986122886681098,1
13712.0,247,1,228.84,5.437383414671034,0.6931471805599453,1
13715.0,281,5,1079.34,6.985031085389294,1.791759469228055,1
13716.0,269,1,138.28,4.936486295459933,0.6931471805599453,1
13717.0,32,6,1445.01,7.276563318324119,1.9459101490553132,0
13718.0,246,2,306.55,5.728637675654378,1.0986122886681098,1
13719.0,15,5,1041.68,6.949549600639115,1.791759469228055,0
13720.0,117,4,799.9,6.685736095329637,1.6094379124341003,0
13721.0,36,1,524.14,6.263664893709055,0.6931471805599453,2
13722.0,132,3,2375.41,7.773346224518516,1.3862943611198906,0
13723.0,217,1,199.85000000000002,5.302558360805292,0.6931471805599453,1
13725.0,50,8,1980.56,7.5916396922628975,2.1972245773362196,3
13726.0,39,2,1079.6599999999999,6.985327244577021,1.0986122886681098,0
13727.0,29,2,333.48,5.81257708704831,1.0986122886681098,2
13728.0,37,6,1016.14,6.924750046357999,1.9459101490553132,0
13730.0,136,2,752.6,6.624861723262153,1.0986122886681098,2
13731.0,219,2,610.59,6.416062123365316,1.0986122886681098,1
13732.0,28,1,491.86,6.200225158054739,0.6931471805599453,2
13735.0,25,4,2885.2400000000002,7.967709895959368,1.6094379124341003,0
13736.0,5,2,731.9,6.597009266931805,1.0986122886681098,0
13737.0,200,1,339.59999999999997,5.830708768228588,0.6931471805599453,1
13739.0,18,1,216.9,5.384036241950574,0.6931471805599453,2
13740.0,241,1,350.75,5.862920695994498,0.6931471805599453,1
13741.0,72,3,668.4300000000001,6.50642660402637,1.3862943611198906,0
13742.0,17,12,3131.02,8.049433442786347,2.5649493574615367,3
13743.0,3,7,1341.6,7.2023633115046515,2.0794415416798357,0
13744.0,95,2,1156.36,7.053896828321335,1.0986122886681098,0
13745.0,162,1,300.04,5.707243146285182,0.6931471805599453,1
13747.0,374,1,79.6,4.389498649512583,0.6931471805599453,1
13748.0,96,4,744.25,6.613719732558181,1.6094379124341003,0
13750.0,54,3,752.3000000000001,6.6244635548316495,1.3862943611198906,0
13751.0,288,1,296.25,5.694573535570891,0.6931471805599453,1
13752.0,124,6,1186.28,7.0794202555875625,1.9459101490553132,0
13753.0,288,1,741.26,6.609699586102796,0.6931471805599453,1
13754.0,152,2,282.59999999999997,5.647564794657972,1.0986122886681098,2
13755.0,4,9,2161.35,7.67895087223838,2.302585092994046,3
13756.0,2,14,4619.52,8.4382625318546,2.70805020110221,3
13758.0,12,7,3190.55,8.068261971187837,2.0794415416798357,3
13759.0,33,2,659.4100000000001,6.492860854269306,1.0986122886681098,2
13760.0,54,2,286.79,5.662231047497966,1.0986122886681098,2
13761.0,50,2,1070.65,6.976954795783142,1.0986122886681098,0
13762.0,219,1,306.72,5.729190278590734,0.6931471805599453,1
13763.0,63,1,1714.96,7.447727969752915,0.6931471805599453,0
13764.0,71,3,1521.76,7.328279756761194,1.3862943611198906,0
13767.0,2,37,15389.960000000001,9.641535603055129,3.6375861597263857,3
13769.0,2,10,2796.51,7.936485014799888,2.3978952727983707,3
13771.0,64,4,2634.45,7.876809224383177,1.6094379124341003,0
13772.0,34,3,1132.13,7.032738994075221,1.3862943611198906,0
13774.0,82,1,345.0,5.846438775057725,0.6931471805599453,2
13777.0,1,29,11232.01,9.326612043875304,3.4011973816621555,3
13778.0,103,1,178.7,5.191288793789513,0.6931471805599453,2
13780.0,7,2,360.01,5.888905658780245,1.0986122886681098,2
13781.0,251,1,127.84,4.858571324462998,0.6931471805599453,1
13782.0,13,6,912.0,6.816735880594968,1.9459101490553132,0
13784.0,10,11,2462.79,7.809456093748633,2.4849066497880004,3
13786.0,367,1,230.39999999999998,5.444147814759576,0.6931471805599453,1
13787.0,76,2,309.04,5.736701321413311,1.0986122886681098,2
13790.0,4,1,348.8,5.857361562584502,0.6931471805599453,2
13791.0,128,2,1226.0,7.112327444710911,1.0986122886681098,0
13792.0,66,2,195.55,5.280916851867869,1.0986122886681098,2
13798.0,1,55,30243.43,10.317067314273162,4.02535169073515,3
13799.0,117,2,688.86,6.5364886784538845,1.0986122886681098,2
13800.0,310,1,558.32,6.32672176017265,0.6931471805599453,1
13801.0,67,1,324.8,5.786283696167945,0.6931471805599453,2
13802.0,139,3,3782.42,8.238383641468053,1.3862943611198906,0
13803.0,255,1,277.07,5.627872880555851,0.6931471805599453,1
13804.0,31,7,2635.79,7.8773175472322325,2.0794415416798357,3
13805.0,52,2,924.6,6.830442175879467,1.0986122886681098,0
13806.0,64,1,256.38,5.550553592065519,0.6931471805599453,2
13807.0,367,1,112.6,4.732683506287051,0.6931471805599453,1
13808.0,6,5,1747.66,7.466605059322925,1.791759469228055,0
13809.0,305,1,155.05,5.0501764687167885,0.6931471805599453,1
13810.0,29,2,899.51,6.80296126949605,1.0986122886681098,0
13811.0,184,2,591.75,6.384772724945515,1.0986122886681098,1
13812.0,42,3,539.0,6.29156913955832,1.3862943611198906,0
13813.0,40,4,1366.8600000000001,7.221002753764198,1.6094379124341003,0
13814.0,92,2,1579.12,7.365256072504094,1.0986122886681098,0
13815.0,22,4,4027.36,8.301114624224146,1.6094379124341003,0
13816.0,24,2,571.6700000000001,6.3503096345809205,1.0986122886681098,2
13817.0,29,2,382.98,5.950590467898009,1.0986122886681098,2
13819.0,302,3,1140.35,7.039967051290641,1.3862943611198906,1
13821.0,145,2,385.64,5.957494027536828,1.0986122886681098,2
13822.0,6,2,632.0,6.450470422144176,1.0986122886681098,2
13823.0,19,2,957.66,6.865536476045727,1.0986122886681098,0
13824.0,33,5,1491.44,7.30816764345365,1.791759469228055,0
13826.0,176,1,189.5,5.249652194566756,0.6931471805599453,1
13827.0,58,3,412.05,6.023568651008515,1.3862943611198906,2
13828.0,22,1,209.49,5.349438146055751,0.6931471805599453,2
13831.0,16,6,1876.59,7.537744318574612,1.9459101490553132,0
13832.0,19,1,52.199999999999996,3.9740583963475986,0.6931471805599453,2
13833.0,159,1,384.8,5.955319100471629,0.6931471805599453,2
13835.0,25,4,834.57,6.728114126692287,1.6094379124341003,0
13837.0,212,2,271.24,5.606684030192651,1.0986122886681098,1
13838.0,6,4,691.73,6.540640312882445,1.6094379124341003,0
13841.0,253,1,85.0,4.454347296253507,0.6931471805599453,1
13842.0,59,9,3385.62,8.127587652841866,2.302585092994046,3
13844.0,11,1,361.62,5.893355453997663,0.6931471805599453,2
13845.0,65,1,312.98,5.749329289612172,0.6931471805599453,2
13846.0,25,3,865.0600000000001,6.763954190227071,1.3862943611198906,0
13848.0,298,1,135.0,4.912654885736052,0.6931471805599453,1
13849.0,52,2,1537.95,7.338855644682132,1.0986122886681098,0
13850.0,129,1,1595.48,7.375556484672672,0.6931471805599453,0
13851.0,96,3,1763.46,7.475599973546952,1.3862943611198906,0
13853.0,57,1,1090.14,6.994978300240205,0.6931471805599453,2
13854.0,9,24,6690.32,8.808566443076371,3.2188758248682006,3
13856.0,169,3,388.5,5.964863865310803,1.3862943611198906,1
13858.0,57,1,216.17,5.38068045697316,0.6931471805599453,2
13859.0,326,1,201.16,5.309059463079938,0.6931471805599453,1
13860.0,1,5,1245.9,7.1284157500025405,1.791759469228055,0
13862.0,18,8,2209.36,7.700910677173299,2.1972245773362196,3
13863.0,248,1,305.78,5.726130878319963,0.6931471805599453,1
13865.0,58,4,501.56,6.219715035790337,1.6094379124341003,0
13866.0,74,1,145.67000000000002,4.988185165258664,0.6931471805599453,2
13867.0,31,3,1015.29,6.923914020481024,1.3862943611198906,0
13868.0,39,1,507.54,6.231543875128394,0.6931471805599453,2
13869.0,123,4,3104.95,8.04107490570398,1.6094379124341003,0
13870.0,2,8,2155.44,7.676213992839718,2.1972245773362196,3
13871.0,23,13,6403.25,8.764717111455825,2.6390573296152584,3
13873.0,120,3,389.6,5.967684018442578,1.3862943611198906,2
13874.0,358,1,540.45,6.294250726074389,0.6931471805599453,1
13875.0,54,5,1786.79,7.488735499171278,1.791759469228055,0
13876.0,64,1,122.7,4.8178592793984425,0.6931471805599453,2
13877.0,86,1,117.24,4.772716457199891,0.6931471805599453,2
13878.0,55,1,1281.53,7.156589968584206,0.6931471805599453,2
13880.0,21,13,3219.77,8.077375740386112,2.6390573296152584,3
13881.0,4,19,10823.02,9.289523017594668,2.995732273553991,3
13882.0,3,5,1191.13,7.083496902081326,1.791759469228055,0
13883.0,11,5,2674.48,7.891884082485146,1.791759469228055,0
13884.0,7,5,787.6,6.670259221443527,1.791759469228055,0
13885.0,189,2,506.8,6.230087669270578,1.0986122886681098,1
13886.0,71,1,243.56,5.499460677582579,0.6931471805599453,2
13887.0,204,1,349.55,5.859503349652977,0.6931471805599453,1
13888.0,120,2,605.63,6.407919050015748,1.0986122886681098,2
13889.0,93,1,416.90000000000003,6.03524216945387,0.6931471805599453,2
13890.0,1,10,1883.8100000000002,7.54158229904591,2.3978952727983707,3
13892.0,27,4,632.97,6.4520016347056774,1.6094379124341003,0
13893.0,298,1,515.1,6.246300545154681,0.6931471805599453,1
13894.0,24,3,564.62,6.337922474636114,1.3862943611198906,0
13895.0,28,4,2593.07,7.860983349863101,1.6094379124341003,0
13897.0,50,1,311.16,5.743515876874802,0.6931471805599453,2
13898.0,326,1,155.93,5.055799846050629,0.6931471805599453,1
13899.0,16,2,388.52,5.9649152118744455,1.0986122886681098,2
13900.0,183,3,740.95,6.609281855452135,1.3862943611198906,1
13901.0,72,5,2867.2,7.961439934295112,1.791759469228055,0
13904.0,37,2,332.64,5.810062567373411,1.0986122886681098,2
13908.0,80,4,2369.55,7.770877274716226,1.6094379124341003,0
13911.0,57,9,2580.91,7.856284714098846,2.302585092994046,3
13914.0,12,2,626.45,6.441663986556317,1.0986122886681098,2
13917.0,50,2,272.04,5.609618304598452,1.0986122886681098,2
13918.0,50,2,958.44,6.866349780923466,1.0986122886681098,0
13919.0,59,2,384.81,5.955345020301596,1.0986122886681098,2
13922.0,352,1,172.25,5.1547356380700124,0.6931471805599453,1
13923.0,54,1,351.13,5.864000425598742,0.6931471805599453,2
13924.0,2,6,1838.8500000000001,7.517439325540823,1.9459101490553132,0
13925.0,93,4,678.25,6.520989248306457,1.6094379124341003,0
13926.0,23,1,223.85000000000002,5.415433513216716,0.6931471805599453,2
13927.0,75,1,348.99,5.857904582646717,0.6931471805599453,2
13928.0,11,4,464.57,6.143262461351643,1.6094379124341003,0
13929.0,169,2,444.65,6.099533890576726,1.0986122886681098,1
13930.0,58,2,337.34,5.824051307047146,1.0986122886681098,2
13931.0,96,2,982.53,6.891148140668422,1.0986122886681098,0
13932.0,295,1,307.4,5.731397641689174,0.6931471805599453,1
13933.0,109,2,608.7900000000001,6.413114635600407,1.0986122886681098,2
13934.0,264,1,922.1,6.8277375709961055,0.6931471805599453,1
13936.0,180,1,376.58,5.933782466766897,0.6931471805599453,1
13937.0,169,1,158.85,5.074235875505851,0.6931471805599453,1
13938.0,35,1,71.66,4.2857910267930555,0.6931471805599453,2
13939.0,23,3,568.55,6.344846575345921,1.3862943611198906,0
13940.0,17,4,839.14,6.73356854461668,1.6094379124341003,0
13941.0,22,5,2957.52,7.9924444222764235,1.791759469228055,0
13946.0,79,3,561.5699999999999,6.332515570780452,1.3862943611198906,0
13947.0,65,1,90.6,4.517431271680085,0.6931471805599453,2
13948.0,361,1,102.0,4.634728988229636,0.6931471805599453,1
13949.0,3,6,2427.32,7.794954939211736,1.9459101490553132,0
13950.0,11,4,745.06,6.61480602592395,1.6094379124341003,0
13951.0,176,3,674.45,6.5153791354156905,1.3862943611198906,1
13952.0,218,2,3251.071,8.087047303147697,1.0986122886681098,0
13953.0,7,2,265.68,5.5860494377498595,1.0986122886681098,2
13954.0,2,2,439.92,6.088863453095115,1.0986122886681098,2
13955.0,154,2,322.96,5.780620051380789,1.0986122886681098,2
13956.0,5,5,1026.42,6.934806084458451,1.791759469228055,0
13959.0,79,3,598.2,6.3955954322030095,1.3862943611198906,0
13960.0,21,2,230.22,5.443369638247176,1.0986122886681098,2
13962.0,22,2,169.55,5.139028508864655,1.0986122886681098,2
13963.0,308,4,664.54,6.500598741212994,1.6094379124341003,1
13967.0,146,1,80.7,4.403054001865957,0.6931471805599453,2
13969.0,7,18,8638.94,9.064150917329544,2.9444389791664403,3
13971.0,19,8,2758.26,7.922717806819661,2.1972245773362196,3
13972.0,71,2,190.25,5.253581472706645,1.0986122886681098,2
13973.0,287,1,264.7,5.582367852765768,0.6931471805599453,1
13974.0,49,1,413.59000000000003,6.027290080077415,0.6931471805599453,2
13975.0,31,6,2526.28,7.834898904574059,1.9459101490553132,0
13976.0,207,1,357.98,5.8832666766299955,0.6931471805599453,1
13978.0,15,2,196.79000000000002,5.287205861793318,1.0986122886681098,2
13979.0,73,1,869.87,6.769492711981713,0.6931471805599453,2
13980.0,60,1,200.14,5.304001183016334,0.6931471805599453,2
13982.0,39,4,1871.81,7.535195255760907,1.6094379124341003,0
13983.0,30,10,1733.43,7.458434108143705,2.3978952727983707,3
13984.0,27,4,488.03,6.192423837286308,1.6094379124341003,0
13985.0,4,15,7060.13,8.862360374336811,2.772588722239781,3
13986.0,17,1,320.46,5.7728731191409945,0.6931471805599453,2
13988.0,20,6,4147.96,8.330612979409075,1.9459101490553132,3
13989.0,66,2,1266.08,7.144470319606423,1.0986122886681098,0
13990.0,213,1,311.3,5.7439642642890325,0.6931471805599453,1
13991.0,12,6,855.97,6.753402912150755,1.9459101490553132,0
13992.0,30,1,76.8,4.354141431184346,0.6931471805599453,2
13993.0,43,9,3262.36,8.090512618426736,2.302585092994046,3
13994.0,4,6,2313.14,7.746793407219949,1.9459101490553132,0
13995.0,15,5,1393.69,7.240427447338227,1.791759469228055,0
13999.0,10,12,3901.81,8.269452085493503,2.5649493574615367,3
14000.0,211,1,635.66,6.456235761113554,0.6931471805599453,1
14001.0,46,3,2043.0800000000002,7.622703089500935,1.3862943611198906,0
14002.0,134,2,529.73,6.274253417348632,1.0986122886681098,2
14004.0,43,7,4582.64,8.430248721279204,2.0794415416798357,3
14005.0,10,5,2874.72,7.964058356660503,1.791759469228055,0
14006.0,116,3,962.19,6.870250692440862,1.3862943611198906,0
14009.0,198,2,695.61,6.546225713269575,1.0986122886681098,1
14012.0,278,1,328.8,5.7984864101254985,0.6931471805599453,1
14013.0,110,3,473.02,6.161249514897758,1.3862943611198906,2
14014.0,77,1,505.18,6.226892337255411,0.6931471805599453,2
14015.0,53,1,917.34,6.8225676924206855,0.6931471805599453,2
14016.0,162,4,4133.71,8.327172471987474,1.6094379124341003,0
14019.0,47,3,1421.61,7.260248491657529,1.3862943611198906,0
14020.0,17,2,642.8,6.467388118864708,1.0986122886681098,2
14021.0,155,3,631.9,6.45031243178126,1.3862943611198906,0
14022.0,225,1,440.0,6.089044875446846,0.6931471805599453,1
14023.0,7,2,584.07,6.371731498193053,1.0986122886681098,2
14024.0,122,2,327.7,5.795145480670174,1.0986122886681098,2
14027.0,61,1,104.82,4.661739537475985,0.6931471805599453,2
14029.0,63,2,467.66,6.149877558850261,1.0986122886681098,2
14030.0,18,8,2070.09,7.635830317718366,2.1972245773362196,3
14031.0,7,17,12308.300000000001,9.418110353223724,2.8903717578961645,3
14032.0,2,11,2975.59,7.998533628991687,2.4849066497880004,3
14034.0,22,3,651.8199999999999,6.481301440435488,1.3862943611198906,0
14035.0,29,5,1428.02,7.264744173633186,1.791759469228055,0
14036.0,285,1,626.65,6.441982686264217,0.6931471805599453,1
14037.0,176,2,147.20000000000002,4.998562712861987,1.0986122886681098,1
14038.0,78,3,1560.38,7.353325324586606,1.3862943611198906,0
14039.0,33,1,152.2,5.0317442573064906,0.6931471805599453,2
14040.0,41,12,3614.92,8.193101597373525,2.5649493574615367,3
14041.0,266,1,141.41,4.958710221231336,0.6931471805599453,1
14044.0,27,4,652.82,6.48283208421685,1.6094379124341003,0
14045.0,338,1,132.0,4.890349128221754,0.6931471805599453,1
14046.0,284,1,154.99,5.049791902630777,0.6931471805599453,1
14047.0,9,5,1308.6100000000001,7.177484661947137,1.791759469228055,0
14048.0,305,1,409.93,6.018422883689063,0.6931471805599453,1
14049.0,17,4,5681.72,8.645185270331435,1.6094379124341003,0
14050.0,32,2,746.36,6.616546996753798,1.0986122886681098,0
14051.0,1,23,12917.59,9.466422638254205,3.1780538303479458,3
14052.0,20,1,225.36,5.422126652274323,0.6931471805599453,2
14053.0,124,2,260.25,5.565477803279021,1.0986122886681098,2
14054.0,65,1,92.46,4.53753353727228,0.6931471805599453,2
14055.0,106,1,310.64,5.741848675462657,0.6931471805599453,2
14056.0,1,23,8214.65,9.013796150895738,3.1780538303479458,3
14057.0,24,16,5831.32,8.671170141867707,2.833213344056216,3
14059.0,267,1,183.6,5.218191322068752,0.6931471805599453,1
14060.0,5,19,5888.42,8.68091279981053,2.995732273553991,3
14062.0,10,10,7188.85,8.880425588188709,2.3978952727983707,3
14064.0,29,5,1042.7,6.9505273708260065,1.791759469228055,0
14066.0,267,1,152.55,5.034026246886832,0.6931471805599453,1
14067.0,64,2,374.7,5.928790952579924,1.0986122886681098,2
14068.0,320,1,265.85,5.586686702779954,0.6931471805599453,1
14071.0,4,8,1438.82,7.272273384756895,2.1972245773362196,0
14073.0,32,1,151.04,5.024143644121048,0.6931471805599453,2
14075.0,5,3,942.26,6.849341960431477,1.3862943611198906,0
14076.0,129,1,122.47,4.815998211579652,0.6931471805599453,2
14077.0,41,5,499.41999999999996,6.2154477458196355,1.791759469228055,0
14078.0,102,6,1049.37,6.956897762032364,1.9459101490553132,0
14079.0,125,1,375.1,5.929855065476291,0.6931471805599453,2
14080.0,33,1,45.599999999999994,3.8416005411316,0.6931471805599453,2
14081.0,302,2,934.52,6.84110252442736,1.0986122886681098,1
14082.0,365,1,182.25,5.2108513407667605,0.6931471805599453,1
14083.0,4,9,1018.43,6.926998926548841,2.302585092994046,0
14085.0,2,18,4448.54,8.40055599903064,2.9444389791664403,3
14087.0,3,1,194.42,5.275151088516197,0.6931471805599453,2
14088.0,10,13,40514.79,10.60944705365573,2.6390573296152584,3
14089.0,57,1,161.0,5.087596335232384,0.6931471805599453,2
14090.0,325,1,76.32000000000001,4.34795265434013,0.6931471805599453,1
14092.0,8,14,4076.91,8.313339881248881,2.70805020110221,3
14093.0,12,1,442.85,6.095486667514328,0.6931471805599453,2
14096.0,4,17,52255.299999999996,10.863915736721257,2.8903717578961645,3
14098.0,37,1,147.35,4.999574346736831,0.6931471805599453,2
14099.0,16,11,3104.17,8.040823743271407,2.4849066497880004,3
14100.0,138,1,194.9,5.277604324950495,0.6931471805599453,2
14101.0,74,6,1846.03,7.521334222622826,1.9459101490553132,0
14102.0,5,5,1360.28,7.216180712571818,1.791759469228055,0
14104.0,155,2,216.20999999999998,5.380864627515602,1.0986122886681098,2
14105.0,239,1,1266.23,7.144588695022355,0.6931471805599453,1
14107.0,52,7,2703.23,7.902572492717126,2.0794415416798357,3
14108.0,31,2,597.91,6.395111336409363,1.0986122886681098,2
14109.0,73,1,144.2,4.978112102390695,0.6931471805599453,2
14110.0,37,10,4706.83,8.456982358977168,2.3978952727983707,3
14111.0,14,4,692.85,6.54225579881702,1.6094379124341003,0
14112.0,23,7,2915.15,7.978019532134758,2.0794415416798357,3
14113.0,4,4,922.4200000000001,6.82808416892432,1.6094379124341003,0
14114.0,274,2,386.53,5.959793265151517,1.0986122886681098,1
14116.0,20,5,1382.74,7.2325452572578,1.791759469228055,0
14117.0,144,1,90.0,4.51085950651685,0.6931471805599453,2
14121.0,4,4,2780.15,7.930619790211972,1.6094379124341003,0
14124.0,84,1,419.58000000000004,6.041634711020558,0.6931471805599453,2
14125.0,11,3,2740.43,7.916234961051038,1.3862943611198906,0
14126.0,8,3,400.85,5.996078884658727,1.3862943611198906,2
14127.0,123,3,709.71,6.566264470368445,1.3862943611198906,0
14128.0,61,2,637.5,6.459121675472594,1.0986122886681098,2
14129.0,2,5,1123.8600000000001,7.025413862450224,1.791759469228055,0
14130.0,319,1,483.86,6.183860189473411,0.6931471805599453,1
14132.0,2,11,3586.0299999999997,8.185079841032296,2.4849066497880004,3
14133.0,130,3,605.64,6.4079355343926805,1.3862943611198906,0
14135.0,2,15,4452.71,8.401492735684092,2.772588722239781,3
14138.0,2,2,982.3800000000001,6.890995617166797,1.0986122886681098,0
14139.0,46,1,415.82,6.032654473932845,0.6931471805599453,2
14140.0,4,2,935.05,6.841668893854277,1.0986122886681098,0
14141.0,3,4,915.13,6.820158276001622,1.6094379124341003,0
14142.0,373,1,311.81,5.745595977469612,0.6931471805599453,1
14143.0,134,1,115.8,4.760463070394127,0.6931471805599453,2
14146.0,9,5,4191.0,8.340933226000878,1.791759469228055,0
14147.0,78,2,279.4,5.636217155160435,1.0986122886681098,2
14148.0,234,1,157.2,5.063860055333554,0.6931471805599453,1
14149.0,221,1,446.62,6.103944658191983,0.6931471805599453,1
14150.0,36,2,658.64,6.49169423166057,1.0986122886681098,2
14152.0,75,2,621.29,6.433406222026163,1.0986122886681098,2
14154.0,239,2,1345.62,7.205353028221294,1.0986122886681098,1
14155.0,266,1,118.75,4.785406236291025,0.6931471805599453,1
14156.0,10,53,52851.02,10.875251211949234,3.9889840465642745,3
14157.0,20,2,432.88,6.072767998172017,1.0986122886681098,2
14158.0,40,1,507.66,6.231779816930511,0.6931471805599453,2
14159.0,20,11,4693.01,8.454042506787907,2.4849066497880004,3
14161.0,216,3,1110.52,7.013483726944571,1.3862943611198906,1
14162.0,174,2,289.36,5.67112153241664,1.0986122886681098,1
14163.0,87,4,2148.91,7.673181259780418,1.6094379124341003,0
14164.0,81,1,1273.77,7.150521049163042,0.6931471805599453,2
14165.0,276,1,122.53999999999999,4.816564990267753,0.6931471805599453,1
14167.0,39,4,574.84,6.355829844330721,1.6094379124341003,0
14171.0,98,1,363.79,5.899321845543751,0.6931471805599453,2
14173.0,11,4,450.84,6.1133281348648225,1.6094379124341003,0
14174.0,33,1,134.46,4.908676393786758,0.6931471805599453,2
14175.0,60,3,3222.3,8.078160958464125,1.3862943611198906,0
14176.0,297,4,576.9000000000001,6.359400843323733,1.6094379124341003,1
14177.0,86,4,559.41,6.328668658700502,1.6094379124341003,0
14178.0,9,7,1620.93,7.391372077147292,2.0794415416798357,0
14179.0,41,2,719.78,6.580333958961338,1.0986122886681098,2
14180.0,11,25,4748.52,8.465798839290947,3.258096538021482,3
14184.0,67,1,452.89,6.1178548779353035,0.6931471805599453,2
14185.0,331,1,197.65,5.291544482260608,0.6931471805599453,1
14188.0,31,6,2054.36,7.628206294069428,1.9459101490553132,0
14189.0,2,15,4654.08,8.44571437538519,2.772588722239781,3
14191.0,2,13,4684.76,8.452283401366893,2.6390573296152584,3
14193.0,68,2,853.39,6.750387764017586,1.0986122886681098,0
14194.0,5,21,11349.52,9.337018836838048,3.091042453358316,3
14195.0,202,2,375.20000000000005,5.93012091686693,1.0986122886681098,1
14196.0,107,1,335.52,5.818657582682612,0.6931471805599453,2
14198.0,18,4,701.4,6.554503042320907,1.6094379124341003,0
14199.0,218,1,185.39999999999998,5.2278949022514904,0.6931471805599453,1
14201.0,60,7,747.44,6.617991040326031,2.0794415416798357,0
14204.0,2,1,161.03,5.087781503272909,0.6931471805599453,2
14205.0,17,2,466.7,6.147827064731841,1.0986122886681098,2
14206.0,239,1,328.15999999999997,5.796543954737512,0.6931471805599453,1
14208.0,95,1,151.74,5.0287371294602385,0.6931471805599453,2
14209.0,11,6,2073.43,7.637441696132993,1.9459101490553132,0
14210.0,106,6,1905.8400000000001,7.553202700664662,1.9459101490553132,0
14211.0,53,9,2241.1,7.715168205670426,2.302585092994046,3
14212.0,90,1,832.88,6.726089507114236,0.6931471805599453,2
14214.0,31,5,1004.38,6.913120858480547,1.791759469228055,0
14215.0,12,6,1789.72,7.490373052597007,1.9459101490553132,0
14216.0,3,4,1839.3,7.517683880791149,1.6094379124341003,0
14217.0,2,17,2004.98,7.603887998382448,2.8903717578961645,3
14218.0,43,1,169.48000000000002,5.1386179877903615,0.6931471805599453,2
14219.0,4,1,89.94,4.510199948396864,0.6931471805599453,2
14220.0,247,2,632.4,6.45110213410454,1.0986122886681098,1
14221.0,42,9,3432.8,8.141422798643111,2.302585092994046,3
14222.0,177,1,683.17,6.528206424753791,0.6931471805599453,1
14223.0,92,3,991.13,6.89985414708588,1.3862943611198906,0
14224.0,110,4,1050.12,6.957611541333566,1.6094379124341003,0
14226.0,29,5,2000.19,7.601497282599766,1.791759469228055,0
14227.0,26,10,3350.96,8.117300528356548,2.3978952727983707,3
14229.0,52,3,1547.2,7.344848244770613,1.3862943611198906,0
14231.0,184,3,925.71,6.831640679513165,1.3862943611198906,0
14232.0,43,5,2048.07,7.625141310661702,1.791759469228055,0
14233.0,49,4,1230.72,7.116166845535832,1.6094379124341003,0
14234.0,22,4,775.46,6.654745128061633,1.6094379124341003,0
14235.0,75,5,3144.86,8.053842581674434,1.791759469228055,0
14236.0,81,2,490.86,6.198194123153937,1.0986122886681098,2
14237.0,373,1,161.0,5.087596335232384,0.6931471805599453,1
14238.0,326,1,146.85,4.996198246298486,0.6931471805599453,1
14239.0,43,11,2380.85,7.775632775640216,2.4849066497880004,3
14240.0,30,2,890.34,6.792725948397371,1.0986122886681098,0
14241.0,184,1,213.70000000000002,5.369241704884735,0.6931471805599453,1
14242.0,235,2,280.55,5.640310051700627,1.0986122886681098,1
14243.0,9,10,2588.77,7.859324347661553,2.3978952727983707,3
14245.0,220,2,1693.45,7.435113483382488,1.0986122886681098,1
14246.0,111,3,1474.06,7.296453945912696,1.3862943611198906,0
14247.0,278,1,136.76999999999998,4.925585628056507,0.6931471805599453,1
14248.0,318,1,98.58,4.600961341214036,0.6931471805599453,1
14250.0,7,3,1904.05,7.552263533935522,1.3862943611198906,0
14251.0,2,5,2879.7000000000003,7.965788599152331,1.791759469228055,0
14256.0,260,2,969.0600000000001,6.8773579252545485,1.0986122886681098,1
14257.0,64,5,2850.12,7.955467178521455,1.791759469228055,0
14258.0,9,9,9690.0,9.17895289873455,2.302585092994046,3
14259.0,142,1,120.0,4.795790545596741,0.6931471805599453,2
14261.0,51,2,1163.45,7.060004151519799,1.0986122886681098,0
14262.0,8,8,2618.23,7.870635660430322,2.1972245773362196,3
14264.0,155,2,333.97,5.814040975576219,1.0986122886681098,2
14265.0,109,2,530.18,6.275100946851013,1.0986122886681098,2
14267.0,163,3,1516.24,7.3246481738226015,1.3862943611198906,0
14270.0,332,1,492.65000000000003,6.201826764057459,0.6931471805599453,1
14271.0,226,1,112.32,4.730215674962316,0.6931471805599453,1
14272.0,74,2,437.96,6.0844082927507195,1.0986122886681098,2
14273.0,51,4,559.97,6.329667428156979,1.6094379124341003,0
14276.0,99,3,1119.74,7.021744460399267,1.3862943611198906,0
14277.0,15,3,4216.2,8.346926679702795,1.3862943611198906,0
14280.0,197,1,134.04,4.905571030847647,0.6931471805599453,1
14282.0,3,15,3729.34,8.224254661298708,2.772588722239781,3
14284.0,31,2,595.25,6.390660042202551,1.0986122886681098,2
14285.0,21,4,1910.01,7.555387177088957,1.6094379124341003,0
14286.0,24,3,4628.75,8.440258149942116,1.3862943611198906,0
14287.0,8,3,176.63,5.179702735211794,1.3862943611198906,2
14288.0,213,1,426.6,6.05818817915089,0.6931471805599453,1
14289.0,9,6,911.26,6.815925037163848,1.9459101490553132,0
14290.0,11,5,2314.65,7.747445704647496,1.791759469228055,0
14291.0,2,11,3883.25,8.264685193972111,2.4849066497880004,3
14292.0,8,9,2733.53,7.9137148536536905,2.302585092994046,3
14293.0,3,4,1046.56,6.954218929392177,1.6094379124341003,0
14295.0,40,1,166.20000000000002,5.119190700650601,0.6931471805599453,2
